model_name,chunker,token_size,overlap,loss_total,ndcg_at_10,map_at_10,mrr_at_10,recall_at_20,precision_at_1,precision_at_10,loss_ndcg,loss_map,loss_mrr,loss_rec,loss_decay,loss_rob,loss_cost,nauc_ndcg_at_10_max,nauc_ndcg_at_10_std,cost_norm,rel_path
BAAI_bge_large_en_v1.5,hierarchical_section,320,0,0.634400,0.269090,0.159610,0.431839,0.438680,0.269960,0.213450,0.730910,0.840390,0.568161,0.561320,0.209327,0.279965,0.000000,0.155007,0.022000,1.000000,BAAI_bge_large_en_v1.5_hierarchical_section_c320_o0/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_multilingual_e5_base,recursive_token,448,64,0.634761,0.271140,0.163570,0.429785,0.439620,0.275210,0.205460,0.728860,0.836430,0.570215,0.560380,0.253443,0.275125,0.000000,0.162487,0.035024,1.000000,intfloat_multilingual_e5_base_recursive_token_c448_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,semantic_fixed,384,16,0.634997,0.267130,0.160510,0.449729,0.424500,0.299370,0.211240,0.732870,0.839490,0.550271,0.575500,0.294385,0.200228,0.000000,0.176421,0.032933,1.000000,intfloat_multilingual_e5_base_semantic_fixed_c384_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_base_en_v1.5,recursive_token,384,48,0.635011,0.274660,0.166600,0.442788,0.456000,0.292020,0.211130,0.725340,0.833400,0.557212,0.544000,0.277002,0.359130,0.000000,0.132206,-0.008064,1.000000,BAAI_bge_base_en_v1.5_recursive_token_c384_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_multilingual_e5_base,semantic_fixed,384,32,0.635087,0.263920,0.158100,0.447069,0.420980,0.299370,0.208510,0.736080,0.841900,0.552931,0.579020,0.303504,0.142020,0.000000,0.176881,0.010570,1.000000,intfloat_multilingual_e5_base_semantic_fixed_c384_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_base,fixed_token,320,16,0.635127,0.256830,0.152070,0.411900,0.438210,0.251050,0.201680,0.743170,0.847930,0.588100,0.561790,0.196654,0.125865,0.000000,0.185072,0.020490,1.000000,intfloat_e5_base_fixed_token_c320_o16/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_small,semantic_fixed,320,0,0.635386,0.265850,0.158690,0.447943,0.419770,0.294120,0.209140,0.734150,0.841310,0.552057,0.580230,0.288930,0.181620,0.000000,0.166760,0.006168,1.000000,intfloat_e5_small_semantic_fixed_c320_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,recursive_token,384,64,0.635529,0.268060,0.165630,0.429955,0.452420,0.279410,0.206090,0.731940,0.834370,0.570045,0.547580,0.262410,0.287978,0.000000,0.147197,-0.009585,1.000000,BAAI_bge_base_en_v1.5_recursive_token_c384_o64/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,fixed_token,320,32,0.635671,0.252820,0.150600,0.413806,0.433080,0.257350,0.198840,0.747180,0.849400,0.586194,0.566920,0.227356,0.057618,0.000000,0.201178,0.025403,1.000000,intfloat_e5_base_fixed_token_c320_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_large,hierarchical_section,320,0,0.636033,0.260450,0.153130,0.415856,0.431870,0.253150,0.206510,0.739550,0.846870,0.584144,0.568130,0.184239,0.188443,0.000000,0.172321,0.020019,1.000000,intfloat_e5_large_hierarchical_section_c320_o0/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_base_en_v1.5,semantic_fixed,384,48,0.636095,0.260940,0.155730,0.417551,0.443350,0.258400,0.212290,0.739060,0.844270,0.582449,0.556650,0.178444,0.236648,0.000000,0.153587,0.001833,1.000000,BAAI_bge_base_en_v1.5_semantic_fixed_c384_o48/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,semantic_fixed,384,0,0.636558,0.267210,0.159610,0.431642,0.427220,0.277310,0.207250,0.732790,0.840390,0.568358,0.572780,0.252641,0.239583,0.000000,0.160777,-0.017387,1.000000,intfloat_e5_base_semantic_fixed_c384_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
BAAI_bge_base_en_v1.5,hierarchical_section,384,64,0.636648,0.262070,0.155710,0.416486,0.443430,0.259450,0.209240,0.737930,0.844290,0.583514,0.556570,0.193525,0.240733,0.000000,0.173114,0.042521,1.000000,BAAI_bge_base_en_v1.5_hierarchical_section_c384_o64/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,fixed_token,384,64,0.637317,0.262670,0.158820,0.422175,0.455340,0.271010,0.206410,0.737330,0.841180,0.577825,0.544660,0.238368,0.262315,0.000000,0.176193,0.057312,1.000000,BAAI_bge_base_en_v1.5_fixed_token_c384_o64/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_large_en_v1.5,semantic_fixed,320,0,0.637661,0.265840,0.159160,0.434462,0.434270,0.273110,0.215020,0.734160,0.840840,0.565538,0.565730,0.212698,0.307180,0.000000,0.145279,-0.013430,1.000000,BAAI_bge_large_en_v1.5_semantic_fixed_c320_o0/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_large,recursive_token,320,0,0.637868,0.256320,0.152270,0.417031,0.439110,0.261550,0.197480,0.743680,0.847730,0.582969,0.560890,0.244963,0.140643,0.000000,0.185259,0.026775,1.000000,intfloat_e5_large_recursive_token_c320_o0/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_small,fixed_token,320,0,0.637919,0.269400,0.162740,0.444908,0.434730,0.296220,0.202210,0.730600,0.837260,0.555092,0.565270,0.317365,0.275855,0.000000,0.168776,0.047894,1.000000,intfloat_e5_small_fixed_token_c320_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_large,semantic_fixed,320,0,0.637966,0.256600,0.150730,0.423495,0.424050,0.268910,0.204200,0.743400,0.849270,0.576505,0.575950,0.240638,0.126100,0.000000,0.185652,0.021744,1.000000,intfloat_e5_large_semantic_fixed_c320_o0/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
nomic_ai_nomic_embed_text_v1,fixed_token,320,48,0.638012,0.259240,0.156500,0.422306,0.446040,0.265760,0.204520,0.740760,0.843500,0.577694,0.553960,0.230434,0.225660,0.000000,0.171832,0.033928,1.000000,nomic_ai_nomic_embed_text_v1_fixed_token_c320_o48/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_multilingual_e5_base,hierarchical_section,384,16,0.638065,0.270420,0.161550,0.449518,0.422590,0.301470,0.206830,0.729580,0.838450,0.550482,0.577410,0.313928,0.271560,0.000000,0.152063,0.012750,1.000000,intfloat_multilingual_e5_base_hierarchical_section_c384_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
nomic_ai_nomic_embed_text_v1.5,recursive_token,320,32,0.638301,0.251290,0.149090,0.418165,0.427240,0.268910,0.192960,0.748710,0.850910,0.581835,0.572760,0.282437,0.032363,0.000000,0.203294,0.019533,1.000000,nomic_ai_nomic_embed_text_v1.5_recursive_token_c320_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_base,recursive_token,320,0,0.638513,0.253550,0.150460,0.416689,0.434100,0.258400,0.195270,0.746450,0.849540,0.583311,0.565900,0.244311,0.111308,0.000000,0.180843,0.006209,1.000000,intfloat_e5_base_recursive_token_c320_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_large,recursive_token,320,16,0.638558,0.257630,0.152100,0.418199,0.442340,0.263660,0.199790,0.742370,0.847900,0.581801,0.557660,0.242244,0.177055,0.000000,0.174307,0.019436,1.000000,intfloat_e5_large_recursive_token_c320_o16/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_base,hierarchical_section,384,64,0.638751,0.255280,0.149660,0.410639,0.439470,0.245800,0.202520,0.744720,0.850340,0.589361,0.560530,0.176078,0.195318,0.000000,0.176900,0.031927,1.000000,intfloat_e5_base_hierarchical_section_c384_o64/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1,hierarchical_section,320,32,0.639548,0.257420,0.154660,0.415547,0.438110,0.256300,0.206300,0.742580,0.845340,0.584453,0.561890,0.195084,0.238608,0.000000,0.155410,0.006263,1.000000,nomic_ai_nomic_embed_text_v1_hierarchical_section_c320_o32/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
nomic_ai_nomic_embed_text_v1,hierarchical_section,320,16,0.639652,0.260660,0.155510,0.422644,0.439260,0.263660,0.208400,0.739340,0.844490,0.577356,0.560740,0.209588,0.275235,0.000000,0.150913,0.011920,1.000000,nomic_ai_nomic_embed_text_v1_hierarchical_section_c320_o16/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_base_en_v1.5,hierarchical_section,320,0,0.639677,0.256630,0.151310,0.417466,0.421110,0.267860,0.203470,0.743370,0.848690,0.582534,0.578890,0.240387,0.145223,0.000000,0.181948,0.021985,1.000000,BAAI_bge_base_en_v1.5_hierarchical_section_c320_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_base_en_v1.5,fixed_token,320,0,0.639882,0.256620,0.153030,0.418239,0.434050,0.262610,0.200110,0.743380,0.846970,0.581761,0.565950,0.237996,0.185915,0.000000,0.171507,0.017380,1.000000,BAAI_bge_base_en_v1.5_fixed_token_c320_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,semantic_fixed,384,48,0.640370,0.250430,0.146640,0.406544,0.415650,0.247900,0.203050,0.749570,0.853360,0.593456,0.584350,0.180920,0.111290,0.000000,0.178202,0.000920,1.000000,intfloat_e5_base_semantic_fixed_c384_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_base,semantic_fixed,384,32,0.641423,0.255850,0.150640,0.428240,0.418810,0.275210,0.202100,0.744150,0.849360,0.571760,0.581190,0.265652,0.162127,0.000000,0.172547,-0.009945,1.000000,intfloat_e5_base_semantic_fixed_c384_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_multilingual_e5_base,hierarchical_section,384,32,0.641648,0.263080,0.156150,0.432924,0.422010,0.277310,0.204310,0.736920,0.843850,0.567076,0.577990,0.263243,0.271898,0.000000,0.154951,0.018661,1.000000,intfloat_multilingual_e5_base_hierarchical_section_c384_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,hierarchical_section,320,0,0.641759,0.260200,0.153530,0.421975,0.409940,0.261550,0.202520,0.739800,0.846470,0.578025,0.590060,0.225693,0.229228,0.000000,0.156911,0.005513,1.000000,intfloat_e5_small_hierarchical_section_c320_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_large,semantic_fixed,320,16,0.642208,0.250260,0.147290,0.420558,0.409570,0.276260,0.200420,0.749740,0.852710,0.579442,0.590430,0.274524,0.071395,0.000000,0.189190,0.006938,1.000000,intfloat_e5_large_semantic_fixed_c320_o16/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_large_en_v1.5,recursive_token,320,0,0.642258,0.255610,0.153300,0.410532,0.441890,0.247900,0.196320,0.744390,0.846700,0.589468,0.558110,0.208068,0.255623,0.000000,0.149785,0.001819,1.000000,BAAI_bge_large_en_v1.5_recursive_token_c320_o0/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_multilingual_e5_base,semantic_recursive,448,16,0.642557,0.265170,0.160520,0.440480,0.409550,0.284660,0.210080,0.734830,0.839480,0.559520,0.590450,0.261997,0.317823,0.000000,0.139917,-0.006963,1.000000,intfloat_multilingual_e5_base_semantic_recursive_c448_o16/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_multilingual_e5_base,semantic_recursive,448,0,0.642560,0.265220,0.161130,0.442777,0.410660,0.289920,0.209560,0.734780,0.838870,0.557223,0.589340,0.277180,0.312390,0.000000,0.141384,-0.007724,1.000000,intfloat_multilingual_e5_base_semantic_recursive_c448_o0/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,recursive_token,384,64,0.642600,0.266060,0.161840,0.436224,0.441280,0.279410,0.200320,0.733940,0.838160,0.563776,0.558720,0.283061,0.365845,0.000000,0.143476,0.033290,1.000000,intfloat_e5_small_recursive_token_c384_o64/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_small,semantic_recursive,448,32,0.642847,0.260860,0.155860,0.430517,0.405980,0.269960,0.205040,0.739140,0.844140,0.569483,0.594020,0.240480,0.260625,0.000000,0.152930,0.010110,1.000000,intfloat_e5_small_semantic_recursive_c448_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_large,fixed_token,320,32,0.642863,0.247740,0.146060,0.411117,0.433120,0.259450,0.194220,0.752260,0.853940,0.588883,0.566880,0.251416,0.108225,0.000000,0.187455,0.018200,1.000000,intfloat_e5_large_fixed_token_c320_o32/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_base_en_v1.5,recursive_token,320,0,0.643233,0.251890,0.149200,0.407330,0.428650,0.253150,0.197060,0.748110,0.850800,0.592670,0.571350,0.221568,0.178855,0.000000,0.166144,-0.003830,1.000000,BAAI_bge_base_en_v1.5_recursive_token_c320_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,semantic_recursive,448,16,0.643292,0.263790,0.157550,0.435738,0.406090,0.275210,0.207670,0.736210,0.842450,0.564262,0.593910,0.245413,0.308398,0.000000,0.140945,0.005249,1.000000,intfloat_e5_small_semantic_recursive_c448_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_multilingual_e5_base,semantic_recursive,448,48,0.643647,0.262180,0.158520,0.439473,0.410980,0.285710,0.206720,0.737820,0.841480,0.560527,0.589020,0.276469,0.291068,0.000000,0.150941,0.018309,1.000000,intfloat_multilingual_e5_base_semantic_recursive_c448_o48/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_base,hierarchical_section,320,0,0.643696,0.246360,0.144770,0.404944,0.414490,0.239500,0.195590,0.753640,0.855230,0.595056,0.585510,0.183340,0.125768,0.000000,0.183253,0.016813,1.000000,intfloat_e5_base_hierarchical_section_c320_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,320,16,0.643827,0.251400,0.148600,0.411918,0.424630,0.254200,0.199790,0.748600,0.851400,0.588082,0.575370,0.214044,0.192598,0.000000,0.164121,0.005281,1.000000,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c320_o16/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_large_en_v1.5,recursive_token,320,16,0.643832,0.259770,0.156120,0.421700,0.442100,0.259450,0.200110,0.740230,0.843880,0.578300,0.557900,0.228715,0.337940,0.000000,0.133693,0.002562,1.000000,BAAI_bge_large_en_v1.5_recursive_token_c320_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_multilingual_e5_base,hierarchical_section,384,48,0.643942,0.256570,0.152850,0.425603,0.410630,0.280460,0.198110,0.743430,0.847150,0.574397,0.589370,0.293625,0.178203,0.000000,0.167518,0.006317,1.000000,intfloat_multilingual_e5_base_hierarchical_section_c384_o48/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,recursive_token,320,16,0.644112,0.259710,0.155250,0.427351,0.423800,0.261550,0.195170,0.740290,0.844750,0.572649,0.576200,0.253795,0.289130,0.000000,0.158217,0.032086,1.000000,intfloat_e5_small_recursive_token_c320_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_multilingual_e5_base,semantic_recursive,448,32,0.644225,0.262310,0.158390,0.438834,0.408790,0.280460,0.207140,0.737690,0.841610,0.561166,0.591210,0.261428,0.312668,0.000000,0.140348,-0.005763,1.000000,intfloat_multilingual_e5_base_semantic_recursive_c448_o32/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
intfloat_e5_small,fixed_token,320,32,0.644273,0.251010,0.150780,0.415344,0.414800,0.262610,0.193380,0.748990,0.849220,0.584656,0.585200,0.263623,0.144340,0.000000,0.184792,0.027320,1.000000,intfloat_e5_small_fixed_token_c320_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,recursive_token,320,16,0.644323,0.254330,0.149910,0.414975,0.423870,0.263660,0.200210,0.745670,0.850090,0.585025,0.576130,0.240651,0.212100,0.000000,0.163539,0.011918,1.000000,BAAI_bge_base_en_v1.5_recursive_token_c320_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,320,32,0.644332,0.246230,0.147550,0.401702,0.421370,0.241600,0.197060,0.753770,0.852450,0.598298,0.578630,0.184354,0.154705,0.000000,0.178292,0.018466,1.000000,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c320_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_multilingual_e5_base,semantic_recursive,448,64,0.644352,0.260300,0.157380,0.436286,0.412870,0.287820,0.207140,0.739700,0.842620,0.563714,0.587130,0.280314,0.277253,0.000000,0.150985,0.012871,1.000000,intfloat_multilingual_e5_base_semantic_recursive_c448_o64/results/intfloat__multilingual-e5-base_d13f1b27baf31030b7fd040960d60d909913633f/intfloat__multilingual-e5-base/d13f1b27baf31030b7fd040960d60d909913633f
BAAI_bge_base_en_v1.5,semantic_recursive,448,16,0.644393,0.262430,0.158710,0.439210,0.425300,0.284660,0.209560,0.737570,0.841290,0.560790,0.574700,0.263824,0.349758,0.000000,0.131128,-0.002159,1.000000,BAAI_bge_base_en_v1.5_semantic_recursive_c448_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_large,hierarchical_section,320,16,0.644688,0.250130,0.146850,0.401756,0.424260,0.239500,0.198840,0.749870,0.853150,0.598244,0.575740,0.169770,0.214585,0.000000,0.162770,0.011374,1.000000,intfloat_e5_large_hierarchical_section_c320_o16/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_large_en_v1.5,hierarchical_section,320,32,0.644706,0.250720,0.148150,0.412212,0.422530,0.260500,0.199050,0.749280,0.851850,0.587788,0.577470,0.235893,0.176795,0.000000,0.185083,0.040884,1.000000,BAAI_bge_large_en_v1.5_hierarchical_section_c320_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_base_en_v1.5,semantic_fixed,384,64,0.644835,0.252360,0.149830,0.422250,0.432820,0.268910,0.207040,0.747640,0.850170,0.577750,0.567180,0.230077,0.247327,0.000000,0.157531,0.013993,1.000000,BAAI_bge_base_en_v1.5_semantic_fixed_c384_o64/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
